"Notes"	"Year Diagnosed"	"Year Diagnosed Code"	"Location"	"Location Code"	"Age at Diagnosis"	"Age at Diagnosis Code"	"HIV Exposure Category"	"HIV Exposure Category Code"	"Sex and Sexual Orientation"	"Sex and Sexual Orientation Code"	Cases
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	7
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	26
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	17
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	8
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	4
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	4
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	11
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	55
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	9
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	29
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	5
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	6
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	11
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	65
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	7
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	34
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	6
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	7
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	13
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	49
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	15
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	43
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	4
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	5
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	10
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	32
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	17
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	4
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	4
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	4
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	20
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	4
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	7
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2002"	"2002"	"Los Angeles, CA"	"4480"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	4
	"2002"	"2002"	"Louisville, KY"	"4520"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2002"	"2002"	"Louisville, KY"	"4520"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	6
	"2002"	"2002"	"Louisville, KY"	"4520"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"2002"	"2002"	"Louisville, KY"	"4520"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	4
	"2002"	"2002"	"Louisville, KY"	"4520"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"2002"	"2002"	"Louisville, KY"	"4520"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	5
	"2002"	"2002"	"Louisville, KY"	"4520"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2002"	"2002"	"Louisville, KY"	"4520"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	7
	"2002"	"2002"	"Louisville, KY"	"4520"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	10
	"2002"	"2002"	"Louisville, KY"	"4520"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2002"	"2002"	"Louisville, KY"	"4520"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"2002"	"2002"	"Louisville, KY"	"4520"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"50 - 54 Years"	"9"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2002"	"2002"	"McAllen-Edinburg-Mission, TX"	"4880"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2002"	"2002"	"Memphis, TN"	"4920"	"13 - 19 Years"	"2"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2002"	"2002"	"Memphis, TN"	"4920"	"13 - 19 Years"	"2"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"2002"	"2002"	"Memphis, TN"	"4920"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"2002"	"2002"	"Memphis, TN"	"4920"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2002"	"2002"	"Memphis, TN"	"4920"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2002"	"2002"	"Memphis, TN"	"4920"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"2002"	"2002"	"Memphis, TN"	"4920"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2002"	"2002"	"Memphis, TN"	"4920"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2002"	"2002"	"Memphis, TN"	"4920"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2002"	"2002"	"Memphis, TN"	"4920"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	11
	"2002"	"2002"	"Memphis, TN"	"4920"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"2002"	"2002"	"Memphis, TN"	"4920"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2002"	"2002"	"Memphis, TN"	"4920"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2002"	"2002"	"Memphis, TN"	"4920"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"2002"	"2002"	"Memphis, TN"	"4920"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	4
	"2002"	"2002"	"Memphis, TN"	"4920"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	4
	"2002"	"2002"	"Memphis, TN"	"4920"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	13
	"2002"	"2002"	"Memphis, TN"	"4920"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	8
	"2002"	"2002"	"Memphis, TN"	"4920"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"2002"	"2002"	"Memphis, TN"	"4920"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2002"	"2002"	"Memphis, TN"	"4920"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	10
	"2002"	"2002"	"Memphis, TN"	"4920"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	9
	"2002"	"2002"	"Memphis, TN"	"4920"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2002"	"2002"	"Memphis, TN"	"4920"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	5
	"2002"	"2002"	"Memphis, TN"	"4920"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2002"	"2002"	"Memphis, TN"	"4920"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	6
	"2002"	"2002"	"Memphis, TN"	"4920"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2002"	"2002"	"Memphis, TN"	"4920"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
