"Notes"	"Year Diagnosed"	"Year Diagnosed Code"	"Location"	"Location Code"	"Age at Diagnosis"	"Age at Diagnosis Code"	"HIV Exposure Category"	"HIV Exposure Category Code"	"Sex and Sexual Orientation"	"Sex and Sexual Orientation Code"	Cases
	"1996"	"1996"	"San Diego, CA"	"7320"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	29
	"1996"	"1996"	"San Diego, CA"	"7320"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	118
	"1996"	"1996"	"San Diego, CA"	"7320"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"1996"	"1996"	"San Diego, CA"	"7320"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	6
	"1996"	"1996"	"San Diego, CA"	"7320"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	21
	"1996"	"1996"	"San Diego, CA"	"7320"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	9
	"1996"	"1996"	"San Diego, CA"	"7320"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	11
	"1996"	"1996"	"San Diego, CA"	"7320"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	24
	"1996"	"1996"	"San Diego, CA"	"7320"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	110
	"1996"	"1996"	"San Diego, CA"	"7320"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	8
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	16
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	4
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	10
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	17
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	73
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	5
	"1996"	"1996"	"San Diego, CA"	"7320"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Diego, CA"	"7320"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"1996"	"1996"	"San Diego, CA"	"7320"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1996"	"1996"	"San Diego, CA"	"7320"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	4
	"1996"	"1996"	"San Diego, CA"	"7320"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1996"	"1996"	"San Diego, CA"	"7320"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	7
	"1996"	"1996"	"San Diego, CA"	"7320"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	47
	"1996"	"1996"	"San Diego, CA"	"7320"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Diego, CA"	"7320"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1996"	"1996"	"San Diego, CA"	"7320"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1996"	"1996"	"San Diego, CA"	"7320"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"1996"	"1996"	"San Diego, CA"	"7320"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	15
	"1996"	"1996"	"San Diego, CA"	"7320"	"50 - 54 Years"	"9"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	5
	"1996"	"1996"	"San Diego, CA"	"7320"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"1996"	"1996"	"San Diego, CA"	"7320"	"60 - 64 Years"	"B"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1996"	"1996"	"San Diego, CA"	"7320"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"1996"	"1996"	"San Diego, CA"	"7320"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	5
	"1996"	"1996"	"San Diego, CA"	"7320"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1996"	"1996"	"San Diego, CA"	"7320"	"65+ Years"	"C"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"13 - 19 Years"	"2"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"20 - 24 Years"	"3"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"1996"	"1996"	"San Francisco, CA"	"7360"	"20 - 24 Years"	"3"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"1996"	"1996"	"San Francisco, CA"	"7360"	"20 - 24 Years"	"3"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	4
	"1996"	"1996"	"San Francisco, CA"	"7360"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	5
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	6
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	15
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	7
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	12
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	4
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	56
	"1996"	"1996"	"San Francisco, CA"	"7360"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	7
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	10
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	19
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	13
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	34
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	19
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	164
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"1996"	"1996"	"San Francisco, CA"	"7360"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	6
	"1996"	"1996"	"San Francisco, CA"	"7360"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	17
	"1996"	"1996"	"San Francisco, CA"	"7360"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	27
	"1996"	"1996"	"San Francisco, CA"	"7360"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	19
	"1996"	"1996"	"San Francisco, CA"	"7360"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	35
	"1996"	"1996"	"San Francisco, CA"	"7360"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	15
	"1996"	"1996"	"San Francisco, CA"	"7360"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	168
	"1996"	"1996"	"San Francisco, CA"	"7360"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	17
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	34
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	7
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	21
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	13
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	142
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	8
	"1996"	"1996"	"San Francisco, CA"	"7360"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	17
	"1996"	"1996"	"San Francisco, CA"	"7360"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	5
	"1996"	"1996"	"San Francisco, CA"	"7360"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	16
	"1996"	"1996"	"San Francisco, CA"	"7360"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	9
	"1996"	"1996"	"San Francisco, CA"	"7360"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	101
	"1996"	"1996"	"San Francisco, CA"	"7360"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	9
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	9
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	58
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"1996"	"1996"	"San Francisco, CA"	"7360"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	4
	"1996"	"1996"	"San Francisco, CA"	"7360"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	25
	"1996"	"1996"	"San Francisco, CA"	"7360"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"60 - 64 Years"	"B"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"1996"	"1996"	"San Francisco, CA"	"7360"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Francisco, CA"	"7360"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Francisco, CA"	"7360"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"1996"	"1996"	"San Francisco, CA"	"7360"	"65+ Years"	"C"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"13 - 19 Years"	"2"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"1996"	"1996"	"San Jose, CA"	"7400"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	5
	"1996"	"1996"	"San Jose, CA"	"7400"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	14
	"1996"	"1996"	"San Jose, CA"	"7400"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"1996"	"1996"	"San Jose, CA"	"7400"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"1996"	"1996"	"San Jose, CA"	"7400"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	7
	"1996"	"1996"	"San Jose, CA"	"7400"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	25
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	3
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	3
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	19
	"1996"	"1996"	"San Jose, CA"	"7400"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	6
	"1996"	"1996"	"San Jose, CA"	"7400"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"1996"	"1996"	"San Jose, CA"	"7400"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	20
	"1996"	"1996"	"San Jose, CA"	"7400"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"1996"	"1996"	"San Jose, CA"	"7400"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"1996"	"1996"	"San Jose, CA"	"7400"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	7
	"1996"	"1996"	"San Jose, CA"	"7400"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	4
	"1996"	"1996"	"San Jose, CA"	"7400"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"1996"	"1996"	"San Jose, CA"	"7400"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"1996"	"1996"	"San Jose, CA"	"7400"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
